instance,algorithm,parallel,chains,threads,iterations,runs,bks,best_length_min,gap_percent,elapsed_ms_mean,elapsed_ms_std,elapsed_ms_best,speedup,parallel_efficiency_percent,accepted_moves_mean,improved_moves_mean
berlin52,qlsa-multichain,none,32,1,100000,1,7542,7670,1.697163,257.857000,0.000000,257.857000,1.000000,,330804.000000,152005.000000
berlin52,qlsa-omp,omp,32,8,100000,1,7542,7670,1.697163,57.091000,0.000000,57.091000,4.516596,56.457454,330804.000000,152005.000000
berlin52,qlsa-cuda,cuda,32,128,100000,1,7542,7542,0.000000,1260.992000,0.000000,1260.992000,0.204487,,334060.000000,152570.000000
berlin52,sa-multichain,none,32,1,100000,1,7542,7542,0.000000,118.609000,0.000000,118.609000,1.000000,,301673.000000,148300.000000
berlin52,sa-omp,omp,32,8,100000,1,7542,7542,0.000000,23.752000,0.000000,23.752000,4.993643,62.420533,301673.000000,148300.000000
berlin52,sa-cuda,cuda,32,128,100000,1,7542,7542,0.000000,1206.997000,0.000000,1206.997000,0.098268,,302260.000000,148533.000000
